['234', 3390]
[['3090', '3210'], 4306710]
[['928', '1614'], 4305910]
[['1779', '2206'], 4316211]
[['1581', '821'], 4321411]
[['638', '1104'], 4306610]
[['3181', '6711'], 4299810]
[['656', '1575'], 4316611]
[['617', '103'], 4281011]
[['1855', '3766'], 4294710]
[['502', '890'], 4380010]
[['656', '1714'], 4371911]
[['2344', '3320'], 4295410]
[['605', '5097'], 4303010]
[['2985', '1143'], 4349510]
[['656', '4733'], 4343710]
[['4426', '2020'], 4380710]
[['4426', '996'], 4296411]
[['484', '50'], 4340811]
[['146', '1460'], 4309511]
[['4315', '1743'], 4344711]
[['5101', '3181'], 4410710]
[['488', '1671'], 4312411]
[['3356', '3724'], 4276810]
[['1056', '4837'], 4323610]
[['72', '880'], 4392511]
[['3356', '299'], 4316611]
[['146', '2012'], 4371310]
[['3356', '19'], 4287311]
[['382', '3356'], 4589310]
[['498', '3315'], 4456111]
[['3356', '2171'], 4273510]
[['1059', '3969'], 4298111]
[['355', '2985'], 4423110]
[['1180', '3356'], 4367011]
[['1596', '2211'], 4324711]
[['3181', '4500'], 4300210]
[['3356', '3791'], 4272411]
[['1177', '3320'], 4295510]
[['3356', '3209'], 4328711]
[['616', '3120'], 4327911]
[['3090', '2276'], 4303111]
[['749', '1690'], 4368711]
[['347', '3356'], 4408911]
[['295', '2276'], 4303311]
[['2874', '487'], 4392511]
[['656', '724'], 4360511]
[['5093', '605'], 4411211]
[['2186', '4838'], 4333411]
[['2186', '890'], 4380011]
[['288', '1124'], 4339711]
[['3589', '4838'], 4333211]
[['938', '295'], 4463611]
[['5093', '293'], 4411311]
[['2985', '3632'], 4297811]
[['1490', '2356'], 4333211]
[['288', '1282'], 4317011]
[['295', '1803'], 4302710]
[['295', '1455'], 4388711]
[['2309', '3959'], 4318811]
[['2344', '4045'], 4328610]
[['638', '1871'], 4346611]
[['2895', '2157'], 4304210]
[['275', '1503'], 4304011]
[['1855', '1455'], 4388011]
[['1777', '1690'], 4369211]
[['1104', '119'], 4209110]
[['275', '1825'], 4320811]
[['616', '3516'], 4300811]
[['532', '2412'], 4301910]
[['801', '1698'], 4349911]
[['2085', '217'], 4437811]
[['1177', '4045'], 4328611]
[['612', '1033'], 4322611]
[['1599', '2126'], 4298411]
[['1039', '4006'], 4301710]
[['275', '1629'], 4331811]
[['635', '4577'], 4321911]
[['607', '2171'], 4299111]
[['82', '156'], 4359311]
[['799', '3985'], 4316811]
[['1078', '1671'], 4311811]
[['146', '2412'], 4302010]
[['3123', '1855'], 4423611]
[['3315', '359'], 4370511]
[['1490', '433'], 4308610]
[['1868', '288'], 4437111]
[['2081', '1417'], 4337711]
[['2309', '1803'], 4303110]
[['1039', '4415'], 4326510]
[['605', '601'], 4298611]
[['1490', '1726'], 4315811]
[['928', '2173'], 4307811]
[['928', '3208'], 4298710]
[['3090', '4684'], 4298811]
[['612', '4242'], 4319510]
[['1164', '113'], 4320111]
[['1855', '5102'], 4320111]
[['1637', '125'], 4317611]
[['1437', '502'], 4442711]
[['607', '1197'], 4297310]
[['839', '1017'], 4399111]
[['3315', '381'], 4307811]
[['1855', '4673'], 4329811]
[['928', '2282'], 4314511]
[['849', '2443'], 4311511]
[['488', '1120'], 4376211]
[['2168', '82'], 4406011]
[['612', '239'], 4359811]
[['3090', '5634'], 4296010]
[['535', '4791'], 4360211]
[['483', '2889'], 4309611]
[['3620', '1744'], 4298911]
[['535', '6636'], 4297610]
[['535', '93'], 4355411]
[['1855', '5634'], 4295510]
[['1855', '1196'], 4300911]
[['1059', '834'], 4318911]
[['483', '849'], 4392811]
[['52', '3272'], 4309711]
[['2190', '607'], 4428611]
[['72', '1900'], 4301611]
[['535', '723'], 4376611]
[['4068', '1855'], 4428411]
[['3347', '1063'], 4360911]
[['1777', '2876'], 4345111]
[['535', '1671'], 4311410]
[['1056', '5094'], 4283010]
[['617', '4759'], 4280311]
[['2309', '5565'], 4340911]
[['3315', '1353'], 4298910]
[['1599', '3788'], 4314311]
[['2309', '1934'], 4331111]
[['4321', '5565'], 4305911]
[['1855', '3237'], 4342710]
[['3090', '4673'], 4330311]
[['217', '93'], 4355911]
[['928', '3258'], 4319311]
[['323', '2885'], 4361211]
[['3620', '5510'], 4310511]
[['488', '251'], 4374610]
[['1039', '209'], 4389311]
[['1777', '6710'], 4314110]
[['616', '4194'], 4306611]
[['849', '3974'], 4319710]
[['251', '3292'], 4294110]
[['54', '4835'], 4357711]
[['1039', '1830'], 4393811]
[['251', '3974'], 4300611]
[['558', '70'], 4365511]
[['2247', '57'], 4314311]
[['526', '72'], 4489311]
[['801', '3518'], 4360411]
[['251', '3504'], 4289711]
[['1807', '849'], 4446910]
[['251', '4962'], 4335010]
[['485', '3092'], 4323811]
[['3090', '251'], 4373011]
[['1458', '291'], 4416211]
[['1855', '251'], 4372511]
[['251', '1743'], 4326111]
[['1751', '2038'], 4733211]
[['857', '616'], 4425010]
[['1164', '1607'], 4329011]
[['4426', '5094'], 4301211]
[['2324', '4831'], 4308010]
[['638', '5095'], 4305711]
[['1691', '621'], 4405311]
[['801', '812'], 4312911]
[['2247', '2843'], 4338611]
[['643', '2102'], 4318910]
[['3603', '3001'], 4411110]
[['502', '4442'], 4297711]
[['643', '1104'], 4306211]
[['3826', '1316'], 4311011]
[['2895', '1837'], 4317810]
[['801', '2020'], 4381011]
[['3001', '4841'], 4318710]
[['3001', '1435'], 4309211]
[['3001', '1428'], 4330711]
[['323', '862'], 4325011]
[['217', '4078'], 4323810]
[['616', '3333'], 4358111]
[['605', '1489'], 4391310]
[['484', '2119'], 4302810]
[['1637', '3120'], 4328511]
[['3001', '696'], 4383811]
[['275', '834'], 4319111]
[['1710', '1637'], 4411411]
[['616', '3875'], 4296311]
[['295', '583'], 4298510]
[['1017', '3333'], 4358511]
[['1581', '771'], 4309211]
[['3347', '99'], 4352510]
[['2895', '1247'], 4329611]
[['293', '6760'], 4305110]
[['1850', '4841'], 4319611]
[['1059', '3515'], 4318711]
[['4426', '1247'], 4329911]
[['799', '6239'], 4298211]
[['1850', '2176'], 4300311]
[['1637', '2417'], 4306311]
[['1637', '691'], 4314011]
[['1850', '1104'], 4306711]
[['3315', '4512'], 4297711]
[['1164', '3120'], 4328611]
[['288', '1435'], 4309611]
[['483', '1352'], 4302011]
[['1078', '1825'], 4320811]
[['487', '1803'], 4302611]
[['3001', '1090'], 4325311]
[['295', '1352'], 4301411]
[['3347', '3208'], 4317111]
[['291', '125'], 4317210]
[['3090', '1352'], 4301211]
[['70', '691'], 4294711]
[['485', '702'], 4328411]
[['1637', '3516'], 4301411]
[['749', '990'], 4357211]
[['1850', '2231'], 4358011]
[['1056', '3612'], 4335911]
[['749', '6710'], 4313511]
[['621', '4194'], 4307011]
[['2247', '38'], 4390911]
[['70', '2442'], 4316111]
[['323', '2206'], 4315711]
[['749', '3988'], 4315110]
[['2985', '2269'], 4329710]
[['1164', '3766'], 4295910]
[['291', '3516'], 4300911]
[['2895', '5098'], 4305411]
[['4426', '5098'], 4305711]
[['749', '323'], 4392311]
[['928', '1703'], 4278510]
[['605', '2452'], 4324311]
[['607', '3103'], 4309811]
[['3262', '622'], 4431611]
[['2009', '1490'], 4393910]
[['485', '691'], 4313711]
[['1777', '3988'], 4315511]
[['288', '4841'], 4319011]
[['928', '99'], 4333911]
[['2309', '2975'], 4303610]
[['3347', '5099'], 4297211]
[['2985', '4376'], 4306711]
[['288', '2206'], 4316111]
[['612', '430'], 4312511]
[['3826', '3945'], 4357011]
[['70', '4837'], 4323011]
[['3315', '2258'], 4346611]
[['1775', '616'], 4459311]
[['3003', '489'], 4313311]
[['927', '3315'], 4406310]
[['82', '702'], 4328511]
[['635', '1656'], 4346610]
[['1850', '4059'], 4303110]
[['3317', '1435'], 4309610]
[['1777', '931'], 4296310]
[['2309', '3960'], 4298911]
[['1850', '2232'], 4318610]
[['160', '3090'], 4420911]
[['1078', '133'], 4318211]
[['617', '2274'], 4319311]
[['54', '1632'], 4306110]
[['801', '1534'], 4356110]
[['730', '1105'], 4393711]
[['801', '2276'], 4303611]
[['295', '818'], 4382411]
[['3003', '2371'], 4311010]
[['2081', '704'], 4349410]
[['488', '4737'], 4352811]
[['1850', '5100'], 4301611]
[['1637', '3092'], 4324210]
[['3347', '1772'], 4374910]
[['3317', '373'], 4324911]
[['1017', '509'], 4392511]
[['2243', '291'], 4464011]
[['217', '2196'], 4382610]
[['2081', '1247'], 4330211]
[['323', '702'], 4328211]
[['1599', '1656'], 4346011]
[['295', '5099'], 4297310]
[['3003', '3384'], 4303511]
[['3826', '1348'], 4308411]
[['323', '2356'], 4333011]
[['1980', '1490'], 4455811]
[['532', '1225'], 4330710]
[['217', '1671'], 4311811]
[['3416', '502'], 4444911]
[['2081', '1008'], 4330610]
[['1164', '980'], 4335210]
[['1078', '1460'], 4310411]
[['1168', '1637'], 4493810]
[['483', '1338'], 4320411]
[['72', '710'], 4311111]
[['3090', '3378'], 4302710]
[['656', '2849'], 4326311]
[['3317', '2206'], 4316011]
[['656', '2157'], 4304310]
[['1850', '991'], 4305710]
[['4238', '72'], 4452411]
[['1850', '1743'], 4346111]
[['1056', '5098'], 4287411]
[['3003', '3992'], 4370011]
[['2985', '2176'], 4299611]
[['288', '1428'], 4331111]
[['1104', '3206'], 4213811]
[['1078', '1718'], 4317411]
[['2081', '5098'], 4306110]
[['3181', '243'], 4297211]
[['54', '432'], 4351310]
[['3620', '967'], 4367111]
[['3003', '2948'], 4315011]
[['291', '3120'], 4328110]
[['638', '990'], 4357910]
[['483', '1170'], 4300410]
[['3003', '740'], 4316010]
[['621', '3407'], 4348411]
[['488', '727'], 4315310]
[['922', '3143'], 4332311]
[['605', '433'], 4308511]
[['922', '2400'], 4341210]
[['1850', '1490'], 4393311]
[['1772', '928'], 4356410]
[['622', '2129'], 4313210]
[['1059', '3384'], 4304011]
[['922', '6636'], 4297810]
[['922', '103'], 4300211]
[['2985', '3297'], 4344511]
[['3003', '769'], 4304911]
[['3638', '617'], 4368311]
[['922', '4415'], 4326011]
[['72', '3791'], 4298410]
[['2081', '3612'], 4354511]
[['922', '2196'], 4382211]
[['344', '801'], 4410211]
[['928', '734'], 4289311]
[['922', '836'], 4364011]
[['3003', '834'], 4318411]
[['1855', '3378'], 4302111]
[['3347', '4840'], 4322311]
[['1855', '3724'], 4301411]
[['1000', '607'], 4423011]
[['532', '981'], 4322210]
[['1681', '509'], 4395911]
[['72', '1489'], 4391611]
[['1059', '1602'], 4358110]
[['1777', '1837'], 4318810]
[['532', '1406'], 4342811]
[['288', '1090'], 4325711]
[['3129', '82'], 4404711]
[['2309', '2980'], 4318311]
[['2186', '3516'], 4300911]
[['1691', '3090'], 4404911]
[['2985', '991'], 4305010]
[['1180', '1348'], 4308711]
[['1779', '972'], 4374510]
[['1164', '2116'], 4304011]
[['605', '6760'], 4305010]
[['307', '3347'], 4506211]
[['1596', '1429'], 4311510]
[['1855', '2409'], 4314611]
[['70', '3960'], 4279710]
[['928', '1611'], 4299411]
[['532', '556'], 4361011]
[['719', '288'], 4491811]
[['82', '3120'], 4328311]
[['484', '833'], 4342110]
[['485', '2939'], 4352311]
[['1177', '3945'], 4357311]
[['3347', '2265'], 4296511]
[['323', '1639'], 4350711]
[['530', '295'], 4455210]
[['2985', '1104'], 4306011]
[['877', '5565'], 4327510]
[['880', '1417'], 4337310]
[['82', '691'], 4313811]
[['1691', '1855'], 4404411]
[['605', '3337'], 4329411]
[['1777', '3337'], 4329911]
[['323', '3666'], 4301711]
[['1779', '726'], 4333411]
[['612', '552'], 4312010]
[['72', '2274'], 4338611]
[['1850', '108'], 4324010]
[['3317', '1090'], 4325611]
[['483', '5634'], 4296711]
[['1596', '2109'], 4305810]
[['1078', '3458'], 4366011]
[['291', '3357'], 4298211]
[['1039', '986'], 4372811]
[['617', '4194'], 4288011]
[['502', '3411'], 4303511]
[['1515', '1078'], 4406311]
[['52', '2013'], 4365411]
[['2247', '302'], 4336511]
[['295', '628'], 4305911]
[['1716', '621'], 4466211]
[['801', '2942'], 4350411]
[['1039', '1888'], 4371311]
[['1855', '19'], 4312011]
[['509', '2326'], 4336411]
[['1180', '1316'], 4311311]
[['4426', '2171'], 4298711]
[['1779', '1130'], 4355611]
[['70', '4731'], 4285611]
[['72', '630'], 4320911]
[['1857', '532'], 4551211]
[['1017', '3235'], 4360111]
[['1855', '1352'], 4300810]
[['3090', '2889'], 4308811]
[['1850', '5097'], 4303711]
[['323', '2102'], 4318311]
[['82', '2402'], 4308211]
[['612', '2178'], 4297111]
[['2324', '1021'], 4333310]
[['488', '1825'], 4321510]
[['323', '2402'], 4308010]
[['2895', '1630'], 4296310]
[['72', '2171'], 4299311]
[['2324', '2211'], 4324810]
[['638', '2129'], 4314111]
[['2309', '2850'], 4338211]
[['3620', '1771'], 4340411]
[['749', '4506'], 4300811]
[['146', '833'], 4341611]
[['801', '2975'], 4303510]
[['487', '2975'], 4303111]
[['1056', '3988'], 4296511]
[['801', '2980'], 4318211]
[['2310', '605'], 4444211]
[['622', '4506'], 4300510]
[['889', '801'], 4443811]
[['4035', '2130'], 4328511]
[['638', '4506'], 4301411]
[['323', '3103'], 4309411]
[['607', '4376'], 4306811]
[['4035', '578'], 4326911]
[['1039', '4078'], 4323811]
[['1078', '2105'], 4351011]
[['622', '432'], 4351111]
[['1850', '2069'], 4300010]
[['3620', '4970'], 4339711]
[['4035', '4675'], 4312411]
[['484', '6239'], 4297811]
[['4035', '3824'], 4318310]
[['1059', '769'], 4305411]
[['4035', '3102'], 4361510]
[['605', '4673'], 4330611]
[['1855', '601'], 4297910]
[['3835', '638'], 4428111]
[['801', '558'], 4384711]
[['1777', '2130'], 4329310]
[['2821', '4035'], 4400310]
[['617', '4616'], 4316511]
[['2081', '1630'], 4296811]
[['1090', '3400'], 4229711]
[['801', '2267'], 4298311]
[['2247', '3724'], 4302510]
[['1059', '3992'], 4370511]
[['1078', '1703'], 4297611]
[['622', '1741'], 4357211]
[['291', '3118'], 4301911]
[['622', '1917'], 4309811]
[['2309', '345'], 4302111]
[['291', '6636'], 4297211]
[['656', '4509'], 4308311]
[['293', '433'], 4308611]
[['291', '910'], 4350910]
[['146', '6239'], 4297411]
[['1824', '1105'], 4403211]
[['484', '460'], 4300311]
[['323', '305'], 4353511]
[['3315', '1362'], 4391111]
[['1039', '93'], 4356011]
[['799', '3212'], 4326711]
[['801', '996'], 4296811]
[['483', '3724'], 4302711]
[['1180', '3945'], 4357311]
[['3129', '323'], 4404510]
[['70', '996'], 4277611]
[['288', '2356'], 4333411]
[['146', '460'], 4299911]
[['3347', '1460'], 4309810]
[['293', '578'], 4327310]
[['1779', '6760'], 4305211]
[['1105', '3483'], 4324410]
[['484', '444'], 4364811]
[['293', '2130'], 4328910]
[['3356', '862'], 4299711]
[['3589', '1823'], 4390811]
[['3356', '991'], 4279311]
[['4315', '462'], 4303211]
[['3356', '702'], 4302911]
[['3356', '5097'], 4277411]
[['3764', '1803'], 4302511]
[['3356', '4376'], 4281111]
[['3356', '305'], 4328211]
[['3356', '3419'], 4307411]
[['3356', '1614'], 4299010]
[['2168', '3356'], 4380510]
[['3356', '1197'], 4271610]
[['617', '23'], 4285810]
[['621', '3152'], 4302311]
[['635', '2157'], 4304911]
[['1680', '3356'], 4412110]
[['1056', '710'], 4292211]
[['3356', '4059'], 4276810]
[['443', '3356'], 4345811]
[['1850', '4376'], 4307411]
[['262', '3356'], 4387310]
[['1017', '2292'], 4300310]
[['3356', '771'], 4283411]
[['146', '444'], 4364411]
[['295', '302'], 4336310]
[['1850', '1779'], 4393611]
[['1017', '2808'], 4299511]
[['749', '1008'], 4330411]
[['2377', '3317'], 4403610]
[['3315', '1346'], 4316510]
[['2009', '1919'], 4335611]
[['638', '2335'], 4338911]
[['3317', '980'], 4334910]
[['295', '19'], 4312810]
[['502', '3518'], 4359911]
[['3347', '656'], 4392110]
[['801', '4837'], 4342211]
[['1059', '740'], 4316411]
[['82', '661'], 4334610]
[['5093', '1850'], 4412011]
[['1039', '616'], 4392911]
[['3620', '3765'], 4307511]
[['928', '1825'], 4301710]
[['295', '734'], 4307910]
[['612', '3805'], 4296311]
[['72', '726'], 4333511]
[['1164', '783'], 4354511]
[['72', '2387'], 4348110]
[['616', '3152'], 4301911]
[['749', '841'], 4304411]
[['1779', '29'], 4305611]
[['749', '3320'], 4295510]
[['502', '2020'], 4380511]
[['3090', '1600'], 4389910]
[['799', '3762'], 4336710]
[['2247', '5634'], 4296411]
[['4058', '2324'], 4398111]
[['588', '635'], 4479010]
[['2309', '865'], 4337911]
[['2020', '70'], 4361910]
[['928', '1460'], 4291310]
[['487', '812'], 4312710]
[['2081', '6710'], 4313710]
[['2309', '2276'], 4303711]
[['72', '559'], 4330511]
[['1855', '960'], 4352511]
[['617', '4439'], 4280111]
[['622', '3483'], 4323510]
[['4068', '1164'], 4429611]
[['295', '3969'], 4297611]
[['146', '1811'], 4349711]
[['617', '6333'], 4277610]
[['485', '1354'], 4295410]
[['1039', '70'], 4374211]
[['484', '4629'], 4324510]
[['1177', '4834'], 4371811]
[['801', '5094'], 4301611]
[['1164', '3237'], 4343811]
[['488', '3724'], 4303411]
[['1039', '2129'], 4314211]
[['323', '1460'], 4309611]
[['1569', '251'], 4480411]
[['291', '4439'], 4298910]
[['622', '3669'], 4303911]
[['3317', '2409'], 4315511]
[['2344', '3411'], 4303711]
[['3001', '4839'], 4330610]
[['483', '3361'], 4309311]
[['621', '2062'], 4314511]
[['2081', '3387'], 4320111]
[['1180', '2335'], 4338311]
[['70', '5099'], 4278311]
[['1599', '1934'], 4330710]
[['323', '1113'], 4313010]
[['1164', '2062'], 4314811]
[['70', '559'], 4311210]
[['323', '2265'], 4296411]
[['353', '72'], 4437011]
[['605', '2048'], 4356411]
[['1039', '3489'], 4316211]
[['3317', '1726'], 4315911]
[['217', '3297'], 4345110]
[['3826', '1696'], 4374610]
[['535', '2367'], 4317410]
[['1850', '5686'], 4301110]
[['801', '630'], 4320711]
[['2026', '535'], 4493110]
[['880', '1113'], 4312711]
[['72', '3955'], 4372211]
[['535', '727'], 4314210]
[['5565', '2412'], 4250311]
[['3001', '630'], 4320311]
[['2858', '1703'], 4218011]
[['535', '2105'], 4350610]
[['323', '4194'], 4306810]
[['3764', '3120'], 4328011]
[['535', '1825'], 4320311]
[['3764', '5099'], 4297210]
[['1056', '5686'], 4281810]
[['323', '2282'], 4332911]
[['2081', '5686'], 4300311]
[['5565', '97'], 4267411]
[['5565', '3985'], 4264510]
[['502', '1353'], 4297810]
[['638', '3669'], 4304911]
[['5565', '720'], 4268410]
[['3317', '2889'], 4309211]
[['849', '2173'], 4326211]
[['484', '1771'], 4340810]
[['1180', '4509'], 4308711]
[['251', '2130'], 4309511]
[['251', '1354'], 4276210]
[['291', '3875'], 4296411]
[['399', '1177'], 4405911]
[['621', '3111'], 4302111]
[['251', '2173'], 4307211]
[['621', '450'], 4340010]
[['2309', '5099'], 4297611]
[['3826', '70'], 4373211]
[['251', '1257'], 4304711]
[['849', '1257'], 4323711]
[['483', '3791'], 4298510]
[['607', '1194'], 4333311]
[['1164', '251'], 4373711]
[['1529', '488'], 4500511]
[['323', '3258'], 4337711]
[['4315', '1001'], 4370711]
[['607', '2211'], 4324211]
[['251', '462'], 4284710]
[['323', '1477'], 4362011]
[['3315', '1958'], 4377711]
[['849', '3824'], 4318211]
[['2186', '2849'], 4326610]
[['288', '726'], 4333410]
[['251', '4442'], 4278811]
[['849', '4840'], 4322211]
[['3001', '1726'], 4315611]
[['1850', '578'], 4327911]
[['849', '4442'], 4297910]
[['509', '3333'], 4358410]
[['3589', '3992'], 4369711]
[['643', '1917'], 4310610]
[['799', '1632'], 4306910]
[['643', '2335'], 4338611]
[['3001', '433'], 4308311]
[['82', '6303'], 4297111]
[['1850', '3001'], 4393111]
[['1039', '5095'], 4305811]
[['1180', '4442'], 4298011]
[['217', '4737'], 4352211]
[['643', '1162'], 4358111]
[['1177', '4442'], 4298011]
[['801', '2843'], 4338611]
[['1164', '849'], 4392711]
[['1777', '3387'], 4320610]
[['1039', '4416'], 4297711]
[['1059', '3388'], 4301510]
[['2821', '849'], 4400211]
[['2186', '1468'], 4334411]
[['1779', '3955'], 4372111]
[['635', '5098'], 4306310]
[['323', '1063'], 4360811]
[['485', '2274'], 4338211]
[['1777', '2282'], 4333611]
[['3181', '3388'], 4301811]
[['1059', '1771'], 4341110]
[['2081', '3501'], 4348211]
[['1599', '812'], 4312511]
[['3826', '2395'], 4313911]
[['82', '4194'], 4307011]
[['857', '82'], 4425311]
[['801', '98'], 4353611]
[['3181', '799'], 4393811]
[['635', '323'], 4392611]
[['291', '6710'], 4313410]
[['749', '3001'], 4392311]
[['206', '2186'], 4408511]
[['749', '6303'], 4297011]
[['70', '3111'], 4283011]
[['1180', '489'], 4313411]
[['616', '6333'], 4296111]
[['2985', '1593'], 4318311]
[['749', '1703'], 4297011]
[['2009', '432'], 4352811]
[['1057', '3386'], 4312011]
[['749', '5686'], 4300310]
[['2324', '1036'], 4299611]
[['1177', '2123'], 4312211]
[['484', '5510'], 4310811]
[['502', '375'], 4308411]
[['291', '1912'], 4343011]
[['487', '991'], 4304711]
[['4507', '291'], 4431711]
[['217', '2069'], 4299711]
[['3826', '1741'], 4357311]
[['487', '1345'], 4310411]
[['801', '57'], 4314410]
[['635', '2864'], 4322511]
[['2186', '3384'], 4303411]
[['323', '1703'], 4296910]
[['257', '3317'], 4482011]
[['70', '710'], 4291711]
[['2985', '931'], 4295910]
[['635', '622'], 4392411]
[['1180', '2127'], 4297011]
[['3826', '115'], 4336911]
[['2009', '3985'], 4317611]
[['3764', '734'], 4307810]
[['3826', '1708'], 4330011]
[['1779', '731'], 4322711]
[['3003', '29'], 4305211]
[['1177', '740'], 4316110]
[['509', '886'], 4391410]
[['1490', '4755'], 4306211]
[['485', '3638'], 4387211]
[['1056', '1009'], 4303610]
[['2186', '2119'], 4302510]
[['1752', '801'], 4399411]
[['532', '1630'], 4296311]
[['291', '3378'], 4302810]
[['487', '2843'], 4338410]
[['532', '4045'], 4328211]
[['617', '1196'], 4282811]
[['532', '1884'], 4334910]
[['1164', '3724'], 4302611]
[['1164', '841'], 4304811]
[['2985', '3483'], 4323911]
[['607', '699'], 4380011]
[['532', '574'], 4343911]
[['532', '1112'], 4338311]
[['3317', '433'], 4308611]
[['509', '1195'], 4305111]
[['1777', '3501'], 4348611]
[['1850', '288'], 4393511]
[['675', '1177'], 4441111]
[['3826', '552'], 4311710]
[['1180', '214'], 4338610]
[['3181', '2126'], 4299510]
[['70', '630'], 4301610]
[['483', '1327'], 4325211]
[['3826', '2335'], 4338011]
[['485', '1304'], 4313811]
[['3317', '726'], 4333211]
[['2985', '821'], 4321211]
[['656', '1837'], 4317811]
[['3589', '3292'], 4312811]
[['1057', '4065'], 4327911]
[['509', '3407'], 4348310]
[['1599', '841'], 4304211]
[['146', '1632'], 4306011]
[['484', '2808'], 4299610]
[['1164', '3692'], 4384911]
[['488', '2344'], 4393611]
[['605', '4755'], 4306211]
[['922', '1346'], 4315911]
[['146', '942'], 4363110]
[['3620', '3669'], 4304111]
[['1059', '3664'], 4333311]
[['509', '3235'], 4359911]
[['801', '126'], 4353411]
[['922', '727'], 4314311]
[['922', '3458'], 4365810]
[['52', '1177'], 4392911]
[['922', '1836'], 4349411]
[['484', '256'], 4332710]
[['922', '2105'], 4350711]
[['484', '4970'], 4340011]
[['323', '57'], 4314010]
[['1039', '381'], 4307711]
[['1140', '1490'], 4475311]
[['323', '1772'], 4374711]
[['1850', '3317'], 4393411]
[['2985', '3087'], 4321611]
[['1596', '1637'], 4393511]
[['605', '2184'], 4307410]
[['801', '5099'], 4297610]
[['1059', '546'], 4340611]
[['867', '146'], 4398211]
[['488', '3791'], 4299111]
[['1599', '2864'], 4322110]
[['2344', '2335'], 4338211]
[['2086', '2985'], 4464911]
[['1180', '794'], 4317911]
[['2050', '922'], 4485511]
[['2309', '2171'], 4299310]
[['1180', '1602'], 4357710]
[['1779', '4065'], 4328111]
[['1581', '610'], 4320610]
[['484', '3124'], 4325810]
[['3826', '1888'], 4370311]
[['2344', '810'], 4331911]
[['328', '3356'], 4370111]
[['487', '2040'], 4377211]
[['689', '2186'], 4488211]
[['2344', '70'], 4373411]
[['1164', '583'], 4298911]
[['82', '133'], 4317711]
[['1039', '2876'], 4345311]
[['487', '4653'], 4322511]
[['3826', '848'], 4299011]
[['1850', '3387'], 4320811]
[['1850', '628'], 4306811]
[['2985', '3337'], 4329610]
[['2985', '578'], 4327211]
[['801', '38'], 4390911]
[['217', '1919'], 4334911]
[['3317', '601'], 4298711]
[['832', '3589'], 4467811]
[['1164', '944'], 4386610]
[['1059', '3460'], 4320610]
[['1752', '3764'], 4399011]
[['146', '4835'], 4357711]
[['1599', '2850'], 4337810]
[['2186', '3292'], 4313011]
[['3589', '1702'], 4311910]
[['146', '3121'], 4311410]
[['484', '1744'], 4299211]
[['70', '1024'], 4309210]
[['488', '3363'], 4316711]
[['799', '471'], 4314910]
[['2895', '1703'], 4296610]
[['3003', '1130'], 4355211]
[['774', '1777'], 4406011]
[['2985', '2335'], 4338411]
[['1078', '3791'], 4298511]
[['1531', '2186'], 4403111]
[['1581', '1714'], 4372611]
[['146', '1744'], 4298910]
[['82', '1460'], 4309911]
[['1105', '720'], 4320711]
[['17', '1177'], 4440010]
[['2186', '1885'], 4361910]
[['638', '97'], 4319911]
[['3394', '146'], 4560711]
[['749', '931'], 4295810]
[['2309', '710'], 4311011]
[['1531', '3589'], 4402911]
[['622', '1113'], 4312810]
[['484', '1344'], 4312510]
[['2985', '432'], 4351611]
[['1164', '5102'], 4321311]
[['3589', '1260'], 4318710]
[['291', '4194'], 4306711]
[['242', '801'], 4437010]
[['1164', '4836'], 4354911]
[['2344', '3483'], 4323711]
[['502', '2258'], 4345610]
[['2186', '3974'], 4319710]
[['607', '5375'], 4339211]
[['4035', '3198'], 4381811]
[['1180', '3483'], 4323811]
[['288', '2452'], 4324511]
[['2985', '70'], 4373611]
[['4035', '2128'], 4349111]
[['70', '3791'], 4278911]
[['3517', '622'], 4481511]
[['509', '1214'], 4327211]
[['4035', '2399'], 4330711]
[['4035', '4981'], 4348011]
[['1105', '929'], 4333011]
[['4035', '5976'], 4298811]
[['656', '23'], 4304310]
[['635', '2442'], 4335510]
[['612', '3320'], 4295510]
[['4035', '2959'], 4337211]
[['2059', '656'], 4456811]
[['612', '3121'], 4311611]
[['2247', '4614'], 4300410]
[['502', '2888'], 4348311]
[['4035', '1002'], 4302711]
[['1850', '3400'], 4297511]
[['483', '299'], 4342611]
[['502', '2265'], 4296311]
[['1177', '1602'], 4357710]
[['3826', '2109'], 4304711]
[['1599', '119'], 4295510]
[['2985', '2130'], 4328910]
[['146', '3719'], 4305610]
[['621', '4684'], 4299310]
[['3181', '484'], 4393411]
[['54', '720'], 4319911]
[['1177', '810'], 4332011]
[['2344', '1741'], 4357610]
[['3826', '1871'], 4345711]
[['635', '996'], 4296911]
[['483', '19'], 4313311]
[['502', '674'], 4327610]
[['2309', '559'], 4330411]
[['799', '5755'], 4309311]
[['1599', '996'], 4296411]
[['607', '1700'], 4315611]
[['629', '635'], 4412211]
[['1490', '2888'], 4348611]
[['1180', '3411'], 4303811]
[['622', '720'], 4319811]
[['288', '601'], 4298811]
[['248', '3356'], 4371810]
[['749', '3501'], 4348210]
[['656', '3988'], 4314710]
[['502', '734'], 4307611]
[['1599', '2267'], 4298010]
[['1164', '2452'], 4324810]
[['3356', '471'], 4288811]
[['799', '3979'], 4302010]
[['3356', '1194'], 4307710]
[['3317', '3724'], 4302311]
[['1059', '2229'], 4347611]
[['1180', '1162'], 4357910]
[['3356', '2103'], 4327210]
