['234', 3390]
[['1864', '1978'], 44566215]
[['152', '672'], 49358216]
[['3385', '2226'], 45450220]
[['472', '17'], 45606221]
[['5', '2243'], 48600210]
[['152', '687'], 511023231]
[['18', '1437'], 48370215]
[['18', '2018'], 49592219]
[['590', '659'], 511256233]
[['515', '2226'], 45255224]
[['276', '17'], 47337215]
[['2847', '1824'], 44304219]
[['508', '17'], 46956211]
[['590', '461'], 48316212]
[['1469', '1978'], 45856219]
[['660', '1980'], 45405224]
[['18', '2041'], 47981210]
[['507', '1980'], 45268225]
[['648', '399'], 48206214]
[['1980', '1463'], 44683217]
[['2025', '1978'], 44058211]
[['5', '3603'], 4807218]
[['152', '276'], 510835227]
[['648', '781'], 48393221]
[['510', '17'], 4490218]
[['152', '62'], 48776224]
[['368', '1545'], 45809222]
[['206', '2041'], 44180219]
[['800', '17'], 46101219]
[['2300', '1524'], 45585227]
[['152', '1065'], 511571238]
[['5', '1800'], 49263222]
[['276', '2019'], 47069221]
[['590', '62'], 48707220]
[['1775', '2143'], 45156224]
[['529', '1570'], 45112218]
[['590', '772'], 510690217]
[['18', '1023'], 49685217]
[['648', '363'], 510276234]
[['18', '2086'], 48590213]
[['648', '152'], 512032238]
[['5', '228'], 48330219]
[['18', '534'], 510581216]
[['1050', '1858'], 44303211]
[['522', '648'], 512845251]
[['91', '1166'], 514925222]
[['648', '3351'], 48700221]
[['152', '815'], 49009222]
[['134', '3603'], 4432019]
[['672', '17'], 45840224]
[['738', '1980'], 46358223]
[['738', '3351'], 46359224]
[['152', '582'], 511252234]
[['152', '448'], 511121223]
[['18', '469'], 48106211]
[['270', '1050'], 44872218]
[['590', '815'], 48947211]
[['1610', '51'], 44257215]
[['648', '585'], 48762226]
[['233', '5'], 512351247]
[['3348', '1050'], 44539216]
[['1751', '2155'], 48100215]
[['590', '764'], 48482214]
[['259', '1751'], 514014259]
[['1751', '397'], 511519229]
[['17', '4068'], 4475819]
[['1980', '3187'], 44945222]
[['18', '245'], 48947212]
[['1941', '161'], 44478221]
[['590', '2072'], 511629226]
[['5', '1685'], 48175214]
[['5', '344'], 48058210]
[['5', '1146'], 48415211]
[['648', '529'], 49009216]
[['1570', '1155'], 44320219]
[['1693', '1980'], 45355220]
[['1751', '660'], 48742214]
[['3255', '51'], 44177218]
[['1751', '507'], 48606214]
[['1751', '1463'], 48016211]
[['1751', '261'], 49319221]
[['5', '1052'], 510360224]
[['590', '520'], 49941224]
[['590', '526'], 48786215]
[['1751', '1605'], 48021211]
[['145', '1978'], 49637217]
[['1980', '17'], 45023210]
[['18', '39'], 49773220]
[['590', '3607'], 48089212]
[['1751', '857'], 4820419]
[['1751', '567'], 4794119]
[['1050', '1458'], 44388222]
[['1751', '332'], 49519224]
[['62', '1050'], 45041220]
[['91', '2136'], 514501219]
[['3820', '1545'], 44487213]
[['1751', '1541'], 48090210]
[['1868', '3607'], 44613221]
[['1980', '2019'], 44757214]
[['1868', '248'], 44401216]
[['421', '826'], 44615222]
[['633', '1751'], 513162238]
[['17', '271'], 44581211]
[['18', '3957'], 48073216]
[['1751', '2826'], 49714220]
[['1980', '2163'], 44968220]
[['590', '1462'], 4793815]
[['889', '1646'], 44442219]
[['2941', '17'], 45329210]
[['5', '516'], 49117213]
[['1751', '20'], 510404223]
[['1751', '3820'], 4820519]
[['666', '3553'], 44909220]
[['461', '1050'], 44645217]
[['18', '665'], 510394226]
[['678', '590'], 511738245]
[['1751', '2377'], 47984211]
[['453', '17'], 45973218]
[['18', '350'], 48784212]
[['1541', '1631'], 44205219]
[['3141', '3553'], 44837220]
[['152', '453'], 49474227]
[['5', '2448'], 4811219]
[['3553', '927'], 44464217]
[['1751', '221'], 49611218]
[['5', '141'], 49257214]
[['729', '2243'], 45574225]
[['1709', '17'], 44878214]
[['2226', '2416'], 44537220]
[['18', '3394'], 49537228]
[['590', '1818'], 48275212]
[['2226', '3473'], 44670222]
[['648', '889'], 48579218]
[['1751', '1536'], 510606214]
[['152', '2941'], 48827222]
[['1132', '1751'], 513003233]
[['5', '212'], 510025218]
[['2243', '161'], 44867220]
[['1751', '3405'], 48651217]
[['445', '1545'], 45192222]
[['1751', '1738'], 48053216]
[['1524', '1980'], 45282219]
[['1751', '422'], 49441221]
[['2226', '763'], 44551220]
[['1980', '1691'], 44668218]
[['1812', '1544'], 44540219]
[['590', '629'], 4802219]
[['590', '1030'], 510176224]
[['590', '78'], 48512218]
[['648', '1997'], 510393238]
[['863', '421'], 44961216]
[['5', '1681'], 47915213]
[['1868', '629'], 44543221]
[['400', '17'], 4662618]
[['18', '1019'], 511242230]
[['832', '3553'], 45090219]
[['590', '2168'], 47960211]
[['1140', '1680'], 45180224]
[['648', '1305'], 48583218]
[['18', '870'], 510745228]
[['18', '927'], 47994215]
[['1050', '629'], 44345220]
[['152', '1863'], 49452220]
[['759', '1868'], 44891223]
[['5', '376'], 4841618]
[['1751', '1464'], 510170222]
[['1980', '3437'], 44924221]
[['206', '927'], 44198219]
[['5', '88'], 49623224]
[['1751', '355'], 48176214]
[['5', '1829'], 4797615]
[['590', '1437'], 48332210]
[['421', '1710'], 44502220]
[['5', '153'], 48746214]
[['5', '325'], 48714221]
[['18', '4988'], 4792718]
[['18', '1014'], 47984215]
[['648', '1754'], 48971220]
[['648', '520'], 510176238]
[['1751', '112'], 48574215]
[['104', '399'], 44485218]
[['1751', '3416'], 48398215]
[['1751', '12'], 511752239]
[['5', '706'], 48420222]
[['18', '1514'], 48025216]
[['152', '402'], 49366230]
[['5', '37'], 49894221]
[['3553', '1466'], 44400214]
[['18', '452'], 511017230]
[['590', '469'], 48061213]
[['1751', '579'], 49117225]
[['18', '678'], 511797229]
[['281', '648'], 513749247]
[['1131', '17'], 47320223]
[['152', '1601'], 47932213]
[['71', '648'], 512705261]
[['521', '1751'], 513711238]
[['648', '342'], 48224219]
[['563', '1544'], 45639217]
[['152', '159'], 48162212]
[['1751', '339'], 511178235]
[['18', '666'], 48442215]
[['513', '3553'], 44892223]
[['152', '296'], 510752232]
[['590', '131'], 510157230]
[['17', '774'], 4452317]
[['152', '336'], 48656219]
[['18', '2821'], 47948211]
[['590', '1652'], 48853213]
[['152', '338'], 511335231]
[['1544', '1570'], 44443218]
[['648', '974'], 510184231]
[['134', '1829'], 44215215]
[['1050', '1462'], 44262215]
[['1751', '130'], 4806916]
[['2300', '871'], 45410224]
[['2226', '1000'], 44731217]
[['1751', '2067'], 48886212]
[['18', '2145'], 49631214]
[['104', '161'], 44592221]
[['590', '1865'], 48194211]
[['354', '17'], 47984218]
[['17', '1805'], 44662211]
[['1751', '588'], 48736211]
[['1466', '398'], 43995218]
[['18', '1857'], 49445226]
[['152', '3695'], 48045218]
[['540', '18'], 513585242]
[['18', '498'], 48497211]
[['1541', '1824'], 44228214]
[['18', '3141'], 48371214]
[['648', '885'], 49758229]
[['1545', '1463'], 44297216]
[['5', '513'], 48444212]
[['1751', '1693'], 48684218]
[['152', '354'], 511493219]
[['1544', '1681'], 44217214]
[['1011', '51'], 44269213]
[['1023', '17'], 46199223]
[['18', '2993'], 48751216]
[['1545', '1605'], 44297221]
[['1751', '204'], 49685229]
[['152', '697'], 49809222]
[['5', '528'], 49662222]
[['152', '104'], 48333220]
[['2403', '1544'], 45287219]
[['18', '527'], 48506213]
[['18', '306'], 511407235]
[['590', '2018'], 49542226]
[['5', '2085'], 48325215]
[['598', '17'], 47777222]
[['2163', '1155'], 44488215]
[['152', '1155'], 48043215]
[['18', '58'], 48314216]
[['590', '134'], 48040213]
[['1751', '1688'], 48251213]
[['17', '2041'], 44500211]
[['134', '1531'], 44234216]
[['590', '353'], 48264214]
[['145', '1751'], 513538257]
[['670', '5'], 514829239]
[['2086', '17'], 45107216]
[['21', '152'], 514654256]
[['18', '2357'], 4854319]
[['5', '1858'], 48022214]
[['1751', '380'], 49106214]
[['1050', '2168'], 44289216]
[['3405', '1801'], 45219218]
[['307', '529'], 45976227]
[['1751', '3390'], 48309211]
[['1545', '978'], 44308217]
[['421', '160'], 44605218]
[['5', '270'], 48589223]
[['563', '17'], 45842218]
[['152', '1751'], 511836234]
[['152', '247'], 510459229]
[['1751', '1524'], 48610218]
[['399', '1601'], 44076219]
[['1751', '2019'], 48082216]
[['590', '3230'], 48236212]
[['152', '347'], 4832019]
[['1751', '1507'], 510222221]
[['1544', '2448'], 44407217]
[['590', '1145'], 48173210]
[['590', '467'], 49995219]
[['1716', '1978'], 44668213]
[['1751', '2163'], 48303212]
[['1751', '1569'], 48933224]
[['2243', '863'], 45259225]
[['5', '253'], 49399219]
[['421', '3348'], 44698222]
[['18', '784'], 49230219]
[['2993', '3351'], 45426222]
[['916', '5'], 514862257]
[['2134', '1774'], 44215219]
[['356', '1980'], 46936224]
[['648', '526'], 49034216]
[['1515', '1978'], 44065212]
[['2134', '1978'], 44106215]
[['18', '424'], 49888219]
[['18', '1044'], 510265230]
[['590', '496'], 510367240]
[['17', '1824'], 4449715]
[['3262', '1544'], 44569222]
[['729', '3553'], 45285223]
[['2847', '2135'], 44276220]
[['257', '2226'], 45316223]
[['5', '1134'], 48173212]
[['337', '1775'], 45318225]
[['1529', '2133'], 45728225]
[['5', '1458'], 48121211]
[['17', '1545'], 4463818]
[['5', '3348'], 48261216]
[['235', '18'], 512009241]
[['5', '815'], 48999215]
[['2133', '1544'], 44934221]
[['18', '1466'], 47931211]
[['18', '775'], 511132232]
[['453', '1544'], 45765222]
[['1801', '3416'], 44963219]
[['5', '62'], 48772211]
[['5', '461'], 48368216]
[['590', '245'], 48901215]
[['522', '18'], 512647243]
[['1693', '1801'], 45252219]
[['3416', '1545'], 44681218]
[['648', '1839'], 49207229]
[['4507', '1544'], 44574216]
[['1652', '1050'], 45182218]
[['3390', '1545'], 44589217]
[['1980', '1865'], 44912215]
[['1801', '17'], 44911218]
[['18', '355'], 48172212]
[['2085', '206'], 44514221]
[['590', '1019'], 511208221]
[['327', '1801'], 45113224]
[['1541', '1605'], 44265221]
[['18', '513'], 48426217]
[['648', '719'], 49049228]
[['5', '689'], 48839213]
[['1132', '590'], 512944243]
[['5', '930'], 48631218]
[['18', '3145'], 48561215]
[['326', '1775'], 45381225]
[['206', '1466'], 44130220]
[['18', '1752'], 4794017]
[['590', '20'], 510358220]
[['2954', '1774'], 44292220]
[['3553', '3255'], 44542221]
[['861', '1155'], 44208219]
[['1544', '1646'], 44205215]
[['815', '1544'], 45295222]
[['1529', '1646'], 45001217]
[['461', '134'], 44613220]
[['590', '1564'], 4801119]
[['776', '17'], 45172211]
[['18', '1035'], 49561220]
[['590', '39'], 49735215]
[['5', '687'], 511008229]
[['112', '1545'], 44856219]
[['152', '776'], 48675218]
[['18', '1709'], 48356216]
[['590', '221'], 49559221]
[['1865', '1050'], 44521218]
[['1145', '1050'], 44497220]
[['44', '1801'], 45049220]
[['527', '3456'], 45084221]
[['5', '659'], 511327218]
[['17', '554'], 44598215]
[['18', '204'], 49680228]
[['590', '1536'], 510549222]
[['590', '3957'], 48033213]
[['18', '2026'], 48864220]
[['590', '3405'], 48605214]
[['648', '1544'], 48339217]
[['1541', '1463'], 44265216]
[['5', '1807'], 48422216]
[['2226', '1610'], 44714219]
[['5', '763'], 48009210]
[['5', '1810'], 511422223]
[['1544', '271'], 44371217]
[['1801', '3390'], 44866223]
[['5', '1535'], 48585214]
[['18', '786'], 48718216]
[['5', '2226'], 48399213]
[['3553', '161'], 44582214]
[['1628', '17'], 4507018]
[['206', '2061'], 44128219]
[['18', '2061'], 47927212]
[['590', '665'], 510347230]
[['590', '350'], 48737216]
[['140', '1541'], 45379219]
[['18', '363'], 510074230]
[['648', '2093'], 48489213]
[['5', '772'], 510741222]
[['18', '573'], 511391223]
[['18', '3351'], 48501214]
[['2243', '1680'], 45071222]
[['18', '585'], 48559223]
[['18', '2085'], 48317210]
[['160', '51'], 44255216]
[['17', '884'], 4441717]
[['1980', '262'], 44741220]
[['18', '1693'], 48680216]
[['590', '3394'], 49505217]
[['1751', '3804'], 49093222]
[['17', '927'], 44515214]
[['152', '2332'], 48530216]
[['1751', '353'], 4831819]
[['3957', '399'], 44249220]
[['2243', '2159'], 44800218]
[['17', '1514'], 44546215]
[['5', '927'], 48010212]
[['1751', '3129'], 47994213]
[['584', '5'], 513480248]
[['5', '629'], 48075212]
[['3385', '17'], 45408217]
[['259', '152'], 514049248]
[['5', '2168'], 48017210]
[['5', '3607'], 48146211]
[['18', '832'], 48624213]
[['152', '161'], 48139215]
[['3416', '1541'], 44647220]
[['590', '4988'], 47879213]
[['5', '1030'], 510238218]
[['5', '1818'], 48323220]
[['1774', '1694'], 44105215]
[['3553', '1631'], 44416220]
[['1648', '3553'], 45273221]
[['248', '1978'], 43975217]
[['648', '2357'], 48732226]
[['648', '1141'], 511768243]
[['18', '2331'], 510195228]
[['1751', '1544'], 48145211]
[['152', '974'], 510010229]
[['152', '3255'], 48108213]
[['1149', '1978'], 45339217]
[['590', '2145'], 49573229]
[['350', '1050'], 45066221]
[['17', '1541'], 4460816]
[['1751', '719'], 48862215]
[['521', '590'], 513655245]
[['18', '768'], 48614215]
[['590', '424'], 49846218]
[['1751', '1437'], 48373218]
[['37', '1014'], 46047220]
[['648', '825'], 49021223]
[['590', '339'], 511143221]
[['1529', '1805'], 45247220]
[['648', '2310'], 48582221]
[['1564', '399'], 44223220]
[['3123', '1978'], 44250214]
[['590', '786'], 48677214]
[['442', '17'], 45250217]
[['1751', '1652'], 48898217]
[['152', '371'], 49024218]
[['18', '154'], 510107220]
[['590', '1014'], 47944212]
[['648', '20'], 510594233]
[['1631', '398'], 44016219]
[['152', '1305'], 48410215]
[['1751', '1529'], 48933221]
[['161', '399'], 44285219]
[['2993', '17'], 45273214]
[['152', '2024'], 510178226]
[['152', '1518'], 48995216]
[['590', '452'], 510983221]
[['152', '245'], 48967222]
[['18', '382'], 510070232]
[['590', '793'], 49074219]
[['152', '329'], 49502224]
[['152', '1517'], 49388227]
[['3553', '3835'], 44680222]
[['18', '242'], 48308214]
[['152', '102'], 49635218]
[['494', '152'], 513424230]
[['152', '665'], 510433217]
[['1751', '871'], 48437213]
[['3141', '17'], 44894211]
[['2342', '2155'], 44607221]
[['2357', '17'], 45060212]
[['1751', '3230'], 48280217]
[['1751', '5093'], 48052221]
[['590', '2821'], 47906210]
[['5', '678'], 511802237]
[['4238', '161'], 44743222]
[['527', '17'], 45029210]
[['1121', '1978'], 44641212]
[['1751', '1865'], 48244210]
[['762', '152'], 513971247]
[['5', '1462'], 47989210]
[['1751', '3322'], 49455219]
[['152', '499'], 511173226]
[['17', '2155'], 4462118]
[['421', '1515'], 44455213]
[['662', '18'], 514308257]
[['590', '1044'], 510222230]
[['140', '17'], 45643215]
[['648', '1536'], 510788232]
[['568', '1751'], 511862236]
[['1868', '2041'], 44461220]
[['648', '3405'], 48842226]
[['152', '1941'], 48223216]
[['648', '2192'], 48276217]
[['5', '2072'], 511683228]
[['112', '1541'], 44823220]
[['152', '140'], 49152216]
[['590', '1524'], 48566213]
[['784', '17'], 45751218]
[['3390', '1541'], 44557217]
[['590', '1507'], 510163231]
[['152', '1564'], 48075218]
[['590', '1569'], 48886222]
[['152', '258'], 49191218]
[['863', '3351'], 45177225]
[['590', '1857'], 49413215]
[['152', '220'], 511332227]
[['152', '118'], 49446226]
[['3553', '1011'], 44632218]
[['1806', '1978'], 44269218]
[['5', '78'], 48571215]
[['590', '3416'], 48354210]
[['3351', '3456'], 45077224]
[['1451', '1978'], 44010214]
[['421', '2134'], 44495217]
[['660', '17'], 45251219]
[['152', '2159'], 48065220]
[['526', '3553'], 45294222]
[['1544', '774'], 44307219]
[['590', '58'], 4827819]
[['1801', '2954'], 44690219]
[['18', '1631'], 4795618]
[['421', '2061'], 44380215]
[['152', '1648'], 48836216]
[['648', '1646'], 48097213]
[['152', '1481'], 49585229]
[['648', '672'], 49517233]
[['2226', '1694'], 44487220]
[['18', '764'], 48525214]
[['1774', '2135'], 44119214]
[['152', '882'], 49739222]
[['399', '2821'], 44120219]
[['5', '871'], 48445212]
[['759', '1978'], 44474215]
[['2135', '1978'], 44008212]
[['5', '1865'], 48248213]
[['152', '2029'], 48179215]
[['5', '3230'], 48291213]
[['448', '17'], 47614220]
[['3230', '1545'], 44564219]
[['5', '2018'], 49602222]
[['270', '1775'], 45291225]
[['5', '469'], 4812218]
[['18', '151'], 511163230]
[['1065', '17'], 48085214]
[['1351', '1978'], 44307214]
[['5', '467'], 510047223]
[['5', '353'], 48321213]
[['1801', '347'], 44852222]
[['152', '1166'], 48624222]
[['997', '1978'], 44302219]
[['513', '17'], 44950213]
[['648', '1138'], 510610238]
[['18', '520'], 49981227]
[['1050', '1014'], 44277213]
[['153', '2226'], 45289223]
[['3145', '17'], 45081215]
[['363', '17'], 46609215]
[['648', '2300'], 49003227]
[['686', '152'], 512093236]
[['590', '1693'], 48640213]
[['206', '1631'], 44152220]
[['152', '657'], 4796119]
[['648', '339'], 511372241]
[['3835', '1978'], 44283212]
[['152', '2124'], 510145220]
[['17', '2342'], 44858215]
[['648', '276'], 511004234]
[['1545', '4058'], 44206215]
[['1865', '1545'], 44520220]
[['4238', '1011'], 44800219]
[['104', '1544'], 44625214]
[['152', '2143'], 48480213]
[['152', '2817'], 510076220]
[['152', '468'], 48054212]
[['590', '579'], 49066227]
[['738', '17'], 46205217]
[['270', '1135'], 44907221]
[['18', '247'], 510430228]
[['590', '775'], 511086235]
[['1541', '1691'], 44254213]
[['152', '44'], 48514210]
[['421', '355'], 44621219]
[['3553', '468'], 44489219]
[['648', '800'], 49775231]
[['871', '1545'], 44721215]
[['152', '2057'], 48054216]
[['91', '399'], 514328217]
[['1545', '3129'], 44281212]
[['327', '3553'], 45020214]
[['590', '112'], 48522218]
[['2136', '399'], 44352217]
[['324', '17'], 47842217]
[['399', '657'], 44103217]
[['152', '2136'], 48209210]
[['18', '2035'], 49222227]
[['829', '590'], 511770239]
[['938', '17'], 45098214]
[['18', '2953'], 49389217]
[['86', '152'], 514694253]
[['590', '355'], 48128213]
[['152', '1774'], 48029213]
[['4060', '1978'], 4397016]
[['421', '1752'], 44386217]
[['1980', '1570'], 44804220]
[['1817', '1978'], 44306211]
[['5', '131'], 510224219]
[['1838', '152'], 512369243]
[['152', '688'], 49927224]
[['152', '938'], 48606216]
[['1980', '1805'], 44812220]
[['1863', '1544'], 45737221]
[['1610', '1155'], 44341221]
[['241', '1545'], 45252221]
[['152', '1519'], 48974216]
[['5', '134'], 48096213]
[['786', '17'], 45236218]
[['17', '2025'], 4451717]
[['1868', '355'], 44654220]
[['2190', '1978'], 44288216]
[['18', '402'], 49347219]
[['2954', '51'], 44222216]
[['152', '603'], 49763217]
[['590', '2061'], 47882214]
[['91', '1462'], 514302215]
[['590', '1752'], 47892212]
[['2847', '2041'], 44316216]
[['152', '555'], 511622245]
[['5', '1437'], 48385213]
[['648', '434'], 511921238]
[['1524', '1135'], 44929222]
[['211', '1524'], 47385224]
[['152', '324'], 511337232]
[['648', '1524'], 48804224]
[['1980', '1681'], 44577217]
[['5', '525'], 49653224]
[['399', '1014'], 44160219]
[['585', '17'], 45083219]
[['5', '1652'], 48903219]
[['1529', '1824'], 45076220]
[['824', '1978'], 44336211]
[['648', '1507'], 510414229]
[['152', '1691'], 48024213]
[['1544', '1601'], 44220211]
[['152', '861'], 48052211]
[['18', '2094'], 49054222]
[['235', '17'], 48548222]
[['1801', '1544'], 44707218]
[['590', '2026'], 48827214]
[['270', '1134'], 44916221]
[['325', '1775'], 45414225]
[['590', '1035'], 49510228]
[['766', '2226'], 45082219]
[['1980', '1688'], 44914223]
[['5', '1145'], 48229210]
[['863', '2226'], 45064222]
[['1050', '4988'], 44214212]
[['1155', '3129'], 44176219]
[['2226', '1685'], 44719222]
[['3351', '17'], 4502916]
[['211', '17'], 47127214]
[['2136', '1050'], 44463217]
[['17', '1466'], 44449213]
[['18', '526'], 48828216]
[['18', '697'], 49778223]
[['18', '999'], 49186221]
[['1544', '1824'], 44286212]
[['590', '204'], 49632233]
[['1812', '1155'], 44416221]
[['2159', '398'], 44110216]
[['1980', '3262'], 44932222]
[['1751', '1570'], 4814318]
[['648', '271'], 48258220]
[['1751', '563'], 49326220]
[['1693', '1050'], 44965222]
[['91', '2059'], 514835223]
[['5', '220'], 511311231]
[['5', '496'], 510434229]
[['5', '1564'], 4806818]
[['421', '248'], 44363220]
[['2226', '160'], 44711221]
[['5', '3394'], 49553225]
[['2133', '1980'], 45294224]
[['5', '245'], 48955217]
[['18', '465'], 48834217]
[['590', '2331'], 510154226]
[['1751', '768'], 4862817]
[['1686', '1978'], 44431214]
[['648', '453'], 49644233]
[['1980', '4507'], 44931222]
[['590', '832'], 48579215]
[['2226', '1710'], 44610221]
[['1751', '1681'], 47907214]
[['2226', '3348'], 44809220]
[['1865', '1541'], 44488220]
[['62', '2226'], 45313222]
[['3437', '1541'], 44511215]
[['1980', '1646'], 44571212]
[['233', '1751'], 512356235]
[['1751', '24'], 48236217]
[['506', '1751'], 513048253]
[['18', '258'], 49160219]
[['590', '871'], 48388213]
[['140', '1544'], 45436218]
[['37', '242'], 46366224]
[['1751', '231'], 510307221]
[['832', '421'], 45072221]
[['1751', '694'], 48854221]
[['507', '3553'], 45065221]
[['648', '1709'], 48560218]
[['1751', '1146'], 48408211]
[['17', '1691'], 4451819]
[['1751', '307'], 49012212]
[['1751', '328'], 47906211]
[['632', '590'], 512276242]
[['464', '17'], 45479214]
[['882', '17'], 46238213]
[['18', '455'], 511245229]
[['91', '5092'], 514374220]
[['768', '421'], 45063222]
[['1751', '2448'], 48097217]
[['3553', '2159'], 44509218]
[['332', '3553'], 45987222]
[['871', '1541'], 44688216]
[['1050', '1752'], 44227211]
[['1751', '344'], 48049212]
[['889', '2136'], 44725221]
[['662', '1751'], 514321250]
[['18', '161'], 48114210]
[['5', '248'], 47930210]
[['18', '139'], 49504226]
[['590', '5093'], 48007217]
[['1751', '1566'], 4812619]
[['648', '400'], 510296224]
[['590', '3322'], 49405220]
[['152', '3187'], 4831216]
[['1751', '774'], 48004212]
[['1864', '2226'], 45058223]
[['5', '665'], 510407226]
[['590', '307'], 48952223]
[['773', '17'], 48004216]
[['567', '398'], 44002213]
[['1541', '3129'], 44249212]
[['590', '154'], 510058226]
[['648', '2941'], 49003222]
[['537', '1751'], 512133238]
[['648', '4068'], 48432221]
[['3405', '3553'], 45114220]
[['1524', '2057'], 44807221]
[['3405', '398'], 44716217]
[['1751', '2403'], 48986210]
[['152', '773'], 511489241]
[['632', '1751'], 512329238]
[['5', '1019'], 511255230]
[['4238', '1680'], 44947224]
[['590', '330'], 49569217]
[['355', '1050'], 44453222]
[['17', '3187'], 44798210]
[['5', '39'], 49784222]
[['18', '3123'], 48185214]
[['590', '382'], 510039220]
[['2067', '1980'], 45549222]
[['2377', '398'], 44043217]
[['1751', '989'], 4882718]
[['5', '3957'], 48091211]
[['590', '242'], 48266213]
[['568', '590'], 511815234]
[['5', '350'], 48792217]
[['648', '1980'], 48697222]
[['18', '729'], 48818218]
[['1050', '2061'], 44217213]
[['590', '768'], 48568218]
[['3553', '1738'], 44518217]
[['667', '1751'], 516483256]
[['2192', '1155'], 44261220]
[['18', '3255'], 48077214]
[['662', '590'], 514275247]
[['1751', '1065'], 511555230]
[['590', '402'], 49308215]
[['1541', '262'], 44331211]
[['18', '2155'], 48094215]
[['1751', '659'], 511313225]
[['1751', '858'], 4796218]
[['648', '2298'], 49149228]
[['764', '17'], 45044215]
[['1751', '1686'], 48370216]
[['648', '774'], 48199217]
[['1751', '3262'], 48269212]
[['759', '421'], 44867213]
[['421', '2135'], 44391220]
[['1751', '1138'], 510423225]
[['1751', '815'], 48988219]
[['5', '793'], 49126223]
[['5', '1044'], 510283225]
[['5', '2145'], 49643215]
[['5', '58'], 48328215]
[['17', '398'], 4441817]
[['5', '424'], 49892228]
[['1751', '582'], 511228234]
[['5', '452'], 511024236]
[['357', '18'], 513093236]
[['5', '2821'], 4796517]
[['590', '2094'], 49014219]
[['1801', '1566'], 44684220]
[['152', '1801'], 48422217]
[['18', '2377'], 47971218]
[['2243', '248'], 44678212]
[['321', '152'], 515449257]
[['18', '507'], 48590224]
[['694', '1801'], 45421223]
[['648', '354'], 511650238]
[['520', '17'], 46505223]
[['1751', '4507'], 48262218]
[['832', '1050'], 44912216]
[['473', '1751'], 512183231]
[['24', '1545'], 44518221]
[['993', '1751'], 515101253]
[['17', '3437'], 44775211]
[['554', '399'], 44258215]
[['152', '884'], 47920214]
[['18', '1166'], 48591225]
[['590', '2035'], 49192214]
[['590', '697'], 49738220]
[['261', '1978'], 45380219]
[['648', '598'], 511444241]
[['18', '332'], 49521216]
[['371', '1544'], 45308220]
[['648', '1751'], 512019227]
[['152', '370'], 49310215]
[['777', '152'], 513450253]
[['768', '1050'], 44901219]
[['152', '2243'], 48614213]
[['1132', '18'], 512989241]
[['633', '18'], 513153241]
[['1801', '328'], 44470216]
[['1544', '1564'], 44359220]
[['421', '2190'], 44678217]
[['1751', '1496'], 49271218]
[['158', '5'], 511870237]
[['590', '1863'], 49385214]
[['356', '17'], 46787214]
[['1011', '206'], 44369217]
[['590', '2953'], 49349214]
[['648', '568'], 512045253]
[['18', '1011'], 48168210]
[['590', '151'], 511111239]
[['18', '20'], 510395226]
[['1628', '1978'], 44604219]
[['1570', '1545'], 44421216]
[['648', '563'], 49512234]
[['563', '1545'], 45614218]
[['1751', '472'], 49096217]
[['152', '51'], 47953215]
[['1751', '62'], 48763213]
[['1751', '1810'], 511416222]
[['134', '2821'], 44204217]
[['5', '3145'], 48577212]
[['18', '4060'], 4790318]
[['590', '296'], 510676235]
[['590', '1716'], 48557216]
[['18', '41'], 510818232]
[['590', '247'], 510391224]
[['5', '786'], 48724223]
[['18', '221'], 49597226]
[['648', '3322'], 49641233]
[['1545', '1681'], 44194213]
[['2403', '1545'], 45263219]
[['242', '1050'], 44597216]
[['666', '17'], 44962215]
[['1751', '448'], 511096224]
[['1751', '1646'], 47897213]
[['18', '1648'], 48801221]
[['152', '554'], 4811419]
[['18', '1536'], 510582232]
[['206', '2377'], 44183214]
[['152', '337'], 48636220]
[['18', '3405'], 48643219]
[['5', '4988'], 47936212]
[['142', '1751'], 513201244]
[['1144', '152'], 512100232]
[['2042', '1050'], 44414221]
[['18', '1738'], 4805518]
[['152', '787'], 49544225]
[['1751', '738'], 49683225]
[['5', '1014'], 48000212]
[['1751', '672'], 49323227]
[['648', '1805'], 48343216]
[['134', '4988'], 44178219]
[['17', '3553'], 4481719]
[['1751', '687'], 511010220]
[['152', '2042'], 48162212]
[['152', '3155'], 4820718]
[['18', '3835'], 4822119]
[['1751', '2133'], 4863619]
[['989', '1545'], 45101220]
[['5', '766'], 48532217]
[['999', '17'], 45716211]
[['2041', '1978'], 44043213]
[['17', '1631'], 4447717]
[['5', '863'], 48523211]
[['1545', '2448'], 44383217]
[['104', '3553'], 44776219]
[['2332', '1544'], 44813219]
[['5', '1857'], 49465219]
[['18', '1463'], 48009212]
[['1071', '17'], 4652016]
[['130', '398'], 44122218]
[['3390', '3553'], 44768218]
[['1451', '51'], 44047216]
[['526', '17'], 4535519]
[['18', '2029'], 48143221]
[['2085', '2847'], 44648220]
[['590', '161'], 48068213]
[['2448', '1541'], 44352216]
[['648', '1824'], 48177211]
[['3390', '206'], 44503219]
[['1570', '1541'], 44387218]
[['18', '1464'], 510156230]
[['829', '5'], 511830235]
[['2019', '206'], 44280220]
[['5', '112'], 48579217]
[['2243', '1351'], 45003216]
[['1545', '1646'], 44181215]
[['5', '204'], 49701220]
[['2133', '1545'], 44910221]
[['5', '2061'], 47936216]
[['17', '5101'], 44558215]
[['5', '1693'], 48695214]
[['2243', '997'], 44998221]
[['5', '1752'], 4795218]
