['278', 379810]
[['503', '341', '400'], 4286916]
[['284', '535', '291'], 4395616]
[['181', '367', '291'], 4334918]
[['44', '425', '400'], 4269515]
[['201', '107', '291'], 4271417]
[['266', '269', '455'], 4267115]
[['121', '203', '419'], 4470716]
[['131', '341', '176'], 4311716]
[['181', '201', '455'], 4319916]
[['225', '97', '27'], 4311717]
[['304', '274', '330'], 4321219]
[['253', '403', '131'], 4382619]
[['44', '341', '381'], 4288316]
[['201', '107', '278'], 4269116]
[['419', '201', '248'], 4299915]
[['121', '367', '107'], 4392215]
[['181', '455', '375'], 4296116]
[['230', '448', '301'], 43422210]
[['463', '375', '390'], 4232417]
[['453', '286', '291'], 4339317]
[['121', '107', '276'], 4348417]
[['181', '322', '411'], 4357619]
[['453', '403', '367'], 44125211]
[['176', '149', '27'], 4267013]
[['181', '458', '107'], 4326215]
[['202', '142', '201'], 43422210]
[['340', '316', '27'], 4312417]
[['450', '458', '248'], 4313118]
[['15', '280', '396'], 4393819]
[['356', '107', '276'], 4294417]
[['77', '230', '142'], 43674211]
[['261', '366', '400'], 4411617]
[['214', '269', '331'], 4296913]
[['121', '312', '419'], 4453819]
[['341', '458', '351'], 4291014]
[['121', '663', '390'], 4356114]
[['367', '176', '437'], 4278416]
[['337', '198', '425'], 4412815]
[['121', '27', '234'], 4338114]
[['283', '351', '269'], 4355615]
[['352', '44', '341'], 4443918]
[['411', '341', '463'], 4279516]
[['225', '249', '27'], 4340816]
[['214', '305', '77'], 4403918]
[['341', '392', '234'], 4252416]
[['261', '390', '276'], 4319617]
[['340', '131', '176'], 4365317]
[['181', '376', '286'], 4334915]
[['108', '390', '400'], 4229613]
[['67', '448', '108'], 4370017]
[['181', '403', '276'], 4337814]
[['225', '198', '201'], 4347618]
[['411', '455', '316'], 4261118]
[['119', '535', '425'], 4463716]
[['121', '448', '419'], 4411719]
[['75', '276', '437'], 4219315]
[['175', '286', '375'], 4339517]
[['341', '286', '384'], 4274717]
[['67', '201', '458'], 4371818]
[['261', '107', '269'], 4350015]
[['458', '176', '392'], 4275818]
[['108', '425', '381'], 4227812]
[['290', '167', '286'], 4284418]
[['115', '396', '390'], 4302617]
[['263', '230', '278'], 4343515]
[['245', '330', '75'], 4310613]
[['245', '403', '392'], 4348713]
[['458', '248', '400'], 4263716]
[['67', '107', '234'], 4333017]
[['351', '286', '381'], 4252214]
[['261', '448', '167'], 4386317]
[['409', '121', '425'], 4462617]
[['458', '269', '108'], 4265315]
[['67', '450', '198'], 44115211]
[['193', '291', '455'], 4281513]
[['261', '67', '381'], 4416915]
[['409', '181', '322'], 44563211]
[['77', '265', '330'], 4336915]
[['90', '330', '425'], 4443914]
[['340', '181', '275'], 44223213]
[['223', '403', '367'], 44168210]
[['261', '663', '269'], 4353815]
[['304', '341', '291'], 4301314]
[['15', '218', '367'], 44091211]
[['263', '167', '278'], 4319017]
[['193', '455', '373'], 4271616]
[['409', '369', '425'], 4403515]
[['193', '341', '286'], 4305117]
[['322', '198', '286'], 4323217]
[['341', '384', '381'], 4256615]
[['263', '448', '341'], 4358518]
[['141', '519', '455'], 4280117]
[['141', '367', '291'], 4313115]
[['322', '396', '390'], 4297817]
[['67', '419', '234'], 4351613]
[['322', '176', '381'], 4284816]
[['305', '450', '425'], 4334415]
[['291', '463', '75'], 4243215]
[['322', '519', '390'], 4277414]
[['103', '27', '331'], 4270716]
[['291', '276', '437'], 4222511]
[['141', '316', '27'], 4276811]
[['261', '202', '381'], 4367117]
[['253', '201', '381'], 4305016]
[['322', '193', '390'], 4312615]
[['291', '455', '400'], 4237815]
[['340', '519', '425'], 4311212]
[['450', '167', '425'], 4296315]
[['249', '330', '425'], 4301513]
[['380', '304', '269'], 4376518]
[['261', '498', '269'], 4388818]
[['202', '286', '375'], 4287417]
[['249', '103', '519'], 4333918]
[['380', '341', '27'], 4347616]
[['392', '291', '455'], 4247012]
[['249', '274', '27'], 4314417]
[['263', '167', '425'], 4316215]
[['117', '519', '425'], 4255914]
[['223', '103', '330'], 4390518]
[['305', '286', '108'], 4302916]
[['380', '312', '269'], 4414918]
[['202', '373', '381'], 4265417]
[['141', '286', '375'], 4280815]
[['283', '245', '225'], 44426211]
[['56', '265', '381'], 4335016]
[['249', '274', '425'], 4312115]
[['245', '77', '381'], 4335316]
[['263', '103', '331'], 4334616]
[['56', '202', '27'], 4354116]
[['253', '304', '198'], 43708210]
[['249', '198', '381'], 4315516]
[['149', '27', '234'], 4243416]
[['91', '340', '425'], 4413617]
[['339', '269', '392'], 4318318]
[['380', '458', '276'], 4338317]
[['283', '340', '225'], 44584212]
[['91', '245', '419'], 44288210]
[['149', '663', '455'], 4268116]
[['367', '286', '75'], 4282316]
[['150', '503', '286'], 4385016]
[['91', '269', '381'], 4341816]
[['56', '519', '425'], 4311211]
[['304', '367', '108'], 4316416]
[['407', '44', '341'], 4360017]
[['56', '322', '519'], 4354217]
[['407', '103', '373'], 4336117]
[['91', '448', '330'], 4396118]
[['253', '290', '455'], 4316716]
[['339', '253', '367'], 4398518]
[['341', '330', '75'], 4272815]
[['176', '234', '381'], 4236112]
[['340', '403', '269'], 4367717]
[['55', '330', '75'], 4352112]
[['312', '198', '291'], 4356917]
[['200', '5', '316'], 4372018]
[['407', '304', '291'], 4344815]
[['407', '131', '535'], 4350218]
[['55', '286', '425'], 4342511]
[['284', '425', '390'], 4375415]
[['192', '77', '419'], 4431318]
[['535', '316', '27'], 4249314]
[['67', '503', '316'], 4368118]
[['55', '519', '425'], 4336611]
[['356', '193', '367'], 4367317]
[['407', '458', '279'], 4321018]
[['21', '367', '107'], 4487918]
[['450', '304', '176'], 4338519]
[['341', '373', '331'], 4240313]
[['192', '200', '225'], 44854212]
[['56', '286', '316'], 4320618]
[['339', '263', '367'], 4406517]
[['339', '201', '276'], 4320316]
[['284', '97', '291'], 4407318]
[['103', '107', '519'], 4293815]
[['148', '419', '330'], 4491219]
[['407', '141', '367'], 43731210]
[['214', '131', '269'], 4345618]
[['503', '330', '455'], 4291513]
[['223', '419', '392'], 4364116]
[['298', '448', '419'], 44031210]
[['372', '181', '455'], 4451916]
[['263', '367', '381'], 4328615]
[['450', '198', '97'], 43398210]
[['339', '291', '316'], 4311218]
[['280', '425', '375'], 4291014]
[['201', '411', '269'], 4286217]
[['419', '286', '108'], 4275716]
[['425', '373', '234'], 4219514]
[['263', '131', '425'], 4338114]
[['167', '176', '27'], 4269616]
[['54', '225', '519'], 4350715]
[['280', '198', '373'], 4325513]
[['332', '519', '291'], 4321516]
[['5', '448', '286'], 4337514]
[['503', '201', '519'], 4296616]
[['340', '411', '108'], 4331918]
[['280', '356', '381'], 4342916]
[['367', '411', '291'], 4295817]
[['192', '396', '425'], 4374915]
[['454', '455', '278'], 4247313]
[['519', '279', '425'], 4239312]
[['519', '234', '381'], 4222815]
[['280', '202', '373'], 4333514]
[['269', '390', '331'], 4230213]
[['519', '463', '390'], 4238513]
[['503', '265', '107'], 4316418]
[['269', '400', '437'], 4229816]
[['894', '367', '108'], 4418416]
[['147', '351', '390'], 4348717]
[['312', '181', '265'], 44097211]
[['403', '341', '392'], 4310617]
[['147', '201', '176'], 4375219]
[['330', '27', '390'], 4248516]
[['114', '167', '455'], 4364318]
[['111', '245', '419'], 43950210]
[['352', '299', '330'], 4525215]
[['111', '5', '425'], 4360617]
[['411', '248', '269'], 4277416]
[['103', '419', '400'], 4303514]
[['330', '279', '278'], 4254616]
[['218', '131', '316'], 4341218]
[['503', '376', '400'], 4296816]
[['77', '341', '381'], 4298217]
[['450', '97', '291'], 4306716]
[['54', '202', '198'], 43753210]
[['267', '263', '367'], 44482210]
[['218', '167', '425'], 4315215]
[['299', '248', '269'], 4382218]
[['230', '278', '425'], 4276914]
[['358', '115', '131'], 44018211]
[['267', '107', '381'], 4350113]
[['147', '201', '425'], 4357216]
[['245', '367', '437'], 4320516]
[['503', '341', '286'], 4301313]
[['403', '455', '390'], 4285115]
[['448', '274', '381'], 4292016]
[['312', '27', '276'], 4309216]
[['312', '367', '278'], 4353417]
[['67', '419', '535'], 4370416]
[['274', '201', '291'], 4288416]
[['97', '291', '27'], 4262414]
[['176', '519', '276'], 4248215]
[['225', '286', '291'], 4302016]
[['419', '663', '316'], 4281714]
[['312', '403', '390'], 4362514]
[['403', '201', '167'], 4325719]
[['358', '376', '425'], 4343717]
[['131', '535', '269'], 4295016]
[['15', '356', '330'], 4381517]
[['266', '269', '381'], 4255713]
[['97', '341', '455'], 4281715]
[['214', '181', '5'], 44111213]
[['265', '291', '400'], 4268416]
[['248', '278', '381'], 4241311]
[['248', '279', '425'], 4248417]
[['352', '269', '276'], 4383816]
[['248', '384', '27'], 4258217]
[['356', '176', '330'], 4323718]
[['265', '390', '381'], 4257217]
[['330', '519', '331'], 4246016]
[['110', '330', '27'], 4359617]
[['265', '176', '330'], 4302219]
[['203', '181', '341'], 4411917]
[['131', '149', '291'], 4293815]
[['367', '97', '201'], 43163210]
[['265', '519', '331'], 4264712]
[['403', '448', '117'], 4342316]
[['283', '419', '176'], 4376719]
[['286', '291', '381'], 4240511]
[['67', '77', '291'], 4384018]
[['448', '269', '108'], 4283617]
[['301', '276', '381'], 4246117]
[['340', '403', '103'], 44033211]
[['301', '330', '291'], 4281814]
[['265', '234', '381'], 4253914]
[['225', '367', '663'], 4340118]
[['396', '97', '425'], 4281016]
[['403', '304', '390'], 4323917]
[['265', '27', '276'], 4263116]
[['396', '455', '278'], 4264813]
[['265', '535', '425'], 4279217]
[['284', '503', '419'], 4446116]
[['301', '248', '390'], 4271416]
[['316', '27', '400'], 4234016]
[['396', '291', '108'], 4266216]
[['223', '396', '425'], 4353516]
[['302', '181', '276'], 4371516]
[['419', '291', '375'], 4265713]
[['396', '663', '390'], 4270917]
[['114', '181', '269'], 4410818]
[['396', '351', '316'], 4278216]
[['121', '358', '301'], 44510210]
[['340', '419', '176'], 4354516]
[['198', '301', '381'], 4290515]
[['121', '450', '269'], 4398114]
[['312', '450', '265'], 43953211]
[['121', '403', '269'], 4402818]
[['377', '535', '291'], 4422716]
[['448', '290', '108'], 4296918]
[['366', '266', '286'], 4351016]
[['263', '419', '149'], 4344019]
[['448', '455', '276'], 4268917]
[['340', '266', '458'], 4348719]
[['376', '535', '455'], 4280215]
[['223', '265', '316'], 4367218]
[['448', '198', '519'], 4314018]
[['230', '131', '535'], 4328219]
[['198', '411', '381'], 4284617]
[['535', '425', '373'], 4238514]
[['121', '275', '291'], 4402016]
[['376', '458', '535'], 4296818]
[['376', '27', '425'], 4265311]
[['198', '291', '425'], 4274117]
[['376', '535', '425'], 4275313]
[['198', '97', '269'], 4303218]
[['121', '176', '455'], 4364217]
[['340', '225', '367'], 4399018]
[['450', '367', '503'], 4352716]
[['198', '291', '400'], 4271616]
[['197', '155', '286'], 4705818]
[['198', '411', '330'], 4309714]
[['121', '407', '455'], 4411417]
[['114', '392', '455'], 4350917]
[['253', '376', '27'], 4322912]
[['340', '407', '458'], 4392119]
[['142', '198', '330'], 4329219]
[['223', '304', '291'], 4376018]
[['142', '463', '455'], 4282317]
[['448', '458', '330'], 4309712]
[['121', '304', '448'], 44246211]
[['203', '519', '425'], 4334313]
[['477', '341', '27'], 4319714]
[['142', '279', '390'], 4273716]
[['333', '316', '425'], 4366915]
[['367', '107', '390'], 4279116]
[['121', '419', '535'], 4385317]
[['200', '340', '425'], 4387117]
[['201', '286', '375'], 4264716]
[['477', '425', '390'], 4292914]
[['176', '330', '519'], 4271614]
[['150', '117', '316'], 4360418]
[['305', '276', '331'], 4274716]
[['142', '458', '117'], 4313916]
[['477', '450', '367'], 43797211]
[['114', '245', '225'], 44545212]
[['448', '463', '75'], 4277613]
[['663', '519', '381'], 4245317]
[['203', '223', '419'], 44560210]
[['663', '519', '455'], 4257016]
[['121', '263', '381'], 4401014]
[['253', '450', '291'], 4340318]
[['397', '291', '455'], 4377816]
[['121', '384', '381'], 4346014]
[['284', '356', '201'], 4458519]
[['498', '448', '519'], 4326716]
[['78', '450', '269'], 4425918]
[['455', '425', '375'], 4234415]
[['114', '341', '381'], 4355116]
[['181', '54', '269'], 4361616]
[['384', '291', '27'], 4249313]
[['356', '376', '425'], 4320215]
[['55', '330', '291'], 4354317]
[['356', '330', '291'], 4311416]
[['114', '44', '381'], 4375515]
[['498', '276', '381'], 4269716]
[['200', '202', '367'], 43965211]
[['369', '367', '381'], 4313116]
[['498', '286', '276'], 4287913]
[['114', '341', '269'], 4371518]
[['181', '448', '198'], 4370317]
[['114', '141', '425'], 4379516]
[['181', '419', '454'], 4331916]
[['304', '425', '234'], 4268116]
[['286', '269', '27'], 4253617]
[['78', '367', '411'], 4430119]
[['392', '390', '381'], 4227616]
[['245', '663', '381'], 4299914]
[['253', '117', '75'], 4310717]
[['245', '253', '419'], 4378317]
[['201', '27', '390'], 4253717]
[['181', '265', '425'], 4327517]
[['304', '167', '425'], 4293814]
[['245', '458', '108'], 4315215]
[['349', '200', '458'], 4437516]
[['107', '234', '381'], 4230411]
[['299', '503', '419'], 44256210]
[['121', '312', '305'], 44805213]
[['304', '419', '331'], 4297314]
[['181', '322', '419'], 4365819]
[['181', '450', '291'], 4343417]
[['245', '286', '392'], 4307612]
[['384', '279', '390'], 4242417]
[['44', '341', '27'], 4297514]
[['201', '458', '107'], 4288118]
[['44', '367', '107'], 4323318]
[['200', '181', '458'], 4394814]
[['181', '253', '367'], 4387617]
[['453', '286', '425'], 4333917]
[['77', '519', '291'], 4292914]
[['463', '75', '381'], 4231117]
[['450', '503', '455'], 4319318]
[['304', '341', '381'], 4289117]
[['341', '117', '330'], 4290419]
[['356', '225', '201'], 4366419]
[['203', '330', '519'], 4351717]
[['450', '266', '458'], 4320118]
[['261', '286', '75'], 4340917]
[['193', '425', '390'], 4269114]
[['341', '458', '279'], 4277217]
[['214', '181', '331'], 4347616]
[['121', '279', '390'], 4343214]
[['181', '450', '248'], 4352919]
[['340', '142', '276'], 4342117]
[['337', '455', '425'], 4378817]
[['304', '176', '330'], 4309818]
[['369', '265', '27'], 4320016]
[['181', '248', '286'], 4317618]
[['108', '316', '390'], 4235915]
[['261', '253', '381'], 4379016]
[['225', '201', '455'], 4313917]
[['261', '376', '390'], 4357117]
[['304', '351', '27'], 4293417]
[['458', '330', '390'], 4268015]
[['458', '330', '276'], 4264415]
[['305', '265', '400'], 4321017]
[['67', '201', '316'], 4354715]
[['305', '202', '455'], 4339317]
[['245', '276', '437'], 4277413]
[['108', '425', '234'], 4228017]
[['290', '519', '291'], 4264515]
[['115', '230', '390'], 4319714]
[['351', '291', '437'], 4245015]
[['351', '455', '390'], 4250115]
[['341', '351', '291'], 4274618]
[['312', '176', '519'], 4336114]
[['67', '193', '367'], 44059211]
[['108', '279', '276'], 4231815]
[['458', '269', '279'], 4265113]
[['367', '75', '400'], 4267916]
[['150', '248', '400'], 4348016]
[['304', '290', '167'], 4316719]
[['535', '286', '278'], 4257316]
[['176', '519', '455'], 4258914]
[['341', '278', '437'], 4247913]
[['77', '304', '330'], 4344217]
[['225', '265', '269'], 4331217]
[['261', '234', '381'], 4314813]
[['304', '341', '108'], 4299917]
[['322', '419', '400'], 4301613]
[['75', '234', '381'], 4219912]
[['67', '200', '381'], 4401916]
[['261', '366', '286'], 4425717]
[['409', '67', '425'], 4448216]
[['305', '448', '455'], 4332616]
[['341', '27', '425'], 4254615]
[['305', '376', '400'], 4317316]
[['322', '367', '381'], 4304617]
[['305', '5', '425'], 4344114]
[['67', '458', '351'], 4364918]
[['322', '107', '519'], 4291613]
[['275', '519', '455'], 4295717]
[['305', '279', '373'], 4286617]
[['141', '367', '286'], 4319116]
[['322', '176', '400'], 4288815]
[['141', '316', '381'], 4267316]
[['261', '477', '381'], 4385117]
[['291', '279', '381'], 4232516]
[['322', '176', '390'], 4289614]
[['263', '322', '381'], 4333716]
[['341', '384', '425'], 4262917]
[['291', '455', '276'], 4234816]
[['223', '225', '367'], 44198210]
[['340', '269', '519'], 4321317]
[['20', '103', '269'], 4461718]
[['305', '198', '455'], 4331115]
[['202', '291', '375'], 4281616]
[['380', '103', '27'], 4370617]
[['117', '330', '519'], 4273915]
[['392', '455', '316'], 4245318]
[['117', '107', '519'], 4268314]
[['249', '458', '234'], 4298117]
[['383', '425', '390'], 4346017]
[['305', '291', '108'], 4296816]
[['117', '291', '375'], 4255017]
[['249', '519', '425'], 4288712]
[['117', '384', '425'], 4260916]
[['201', '167', '291'], 4278815]
[['115', '330', '291'], 4301716]
[['249', '411', '425'], 4305412]
[['380', '176', '390'], 4338417]
[['245', '77', '341'], 4363919]
[['56', '131', '27'], 4349417]
[['375', '390', '276'], 4221417]
[['274', '286', '425'], 4270713]
[['380', '458', '330'], 4362513]
[['149', '425', '234'], 4240914]
[['340', '111', '425'], 4379917]
[['201', '117', '381'], 4267514]
[['419', '176', '663'], 4295716]
[['149', '663', '381'], 4256615]
[['56', '269', '425'], 4315316]
[['150', '286', '381'], 4341014]
[['407', '305', '341'], 4374819]
[['253', '341', '455'], 4315116]
[['407', '376', '286'], 4339413]
[['286', '291', '27'], 4249016]
[['56', '111', '291'], 4385216]
[['403', '330', '455'], 4305218]
[['450', '286', '278'], 4291015]
[['56', '253', '403'], 44157210]
[['407', '201', '291'], 4324318]
[['55', '269', '425'], 4340616]
[['67', '316', '27'], 4333416]
[['21', '340', '367'], 4549918]
[['383', '225', '519'], 4408818]
[['341', '455', '373'], 4252516]
[['236', '203', '519'], 4461818]
[['407', '202', '425'], 4342216]
[['115', '75', '27'], 4283115]
[['356', '341', '331'], 4302514]
[['67', '519', '234'], 4325716]
[['284', '97', '458'], 4423915]
[['155', '341', '279'], 4485018]
[['339', '218', '276'], 4361915]
[['253', '322', '458'], 4352519]
[['503', '376', '330'], 4317518]
[['407', '367', '107'], 4347016]
[['275', '131', '269'], 4337217]
[['164', '367', '419'], 45119210]
[['225', '131', '425'], 4326817]
[['407', '198', '455'], 4339915]
[['305', '275', '304'], 43866211]
[['372', '107', '425'], 4398316]
[['339', '330', '455'], 4325317]
[['280', '181', '448'], 43919210]
[['283', '280', '519'], 4394718]
[['330', '291', '108'], 4258112]
[['280', '396', '269'], 4328118]
[['167', '108', '400'], 4250914]
[['280', '425', '373'], 4286912]
[['103', '107', '269'], 4298117]
[['131', '384', '269'], 4293113]
[['167', '330', '286'], 4279018]
[['54', '202', '458'], 4357919]
[['425', '373', '276'], 4219715]
[['167', '176', '381'], 4260517]
[['202', '27', '425'], 4279512]
[['54', '225', '269'], 4354918]
[['366', '369', '519'], 4374018]
[['5', '519', '390'], 4289715]
[['245', '198', '108'], 4332715]
[['5', '448', '291'], 4331018]
[['280', '265', '27'], 4330016]
[['503', '201', '269'], 4300918]
[['200', '341', '381'], 4327717]
[['5', '142', '286'], 4339518]
[['131', '108', '27'], 4278016]
[['326', '198', '455'], 4482517]
[['5', '392', '381'], 4285915]
[['312', '200', '225'], 44493213]
[['519', '425', '400'], 4233014]
[['5', '322', '381'], 4322716]
[['269', '27', '331'], 4235014]
[['330', '248', '455'], 4267518]
[['111', '274', '455'], 4338618]
[['176', '286', '381'], 4253112]
[['503', '107', '519'], 4285817]
[['894', '67', '108'], 4476016]
[['111', '103', '455'], 4355017]
[['284', '301', '176'], 4423519]
[['111', '316', '27'], 4310917]
[['503', '316', '437'], 4264116]
[['203', '181', '322'], 44329211]
[['147', '419', '201'], 43881210]
[['147', '340', '269'], 4419114]
[['275', '419', '201'], 4340017]
[['245', '44', '27'], 4334717]
[['312', '286', '75'], 4326117]
[['119', '291', '278'], 4458816]
[['218', '131', '234'], 4331217]
[['312', '245', '276'], 4366916]
[['503', '376', '286'], 4311411]
[['203', '225', '519'], 4389315]
[['448', '269', '27'], 4282114]
[['218', '519', '276'], 4295815]
[['367', '117', '286'], 4299915]
[['403', '341', '330'], 4322219]
[['230', '384', '425'], 4284915]
[['419', '519', '276'], 4259917]
[['299', '286', '269'], 4378917]
[['201', '535', '291'], 4272114]
[['245', '367', '108'], 4332314]
[['218', '663', '390'], 4310216]
[['147', '356', '291'], 4396518]
[['448', '519', '381'], 4268915]
[['403', '286', '108'], 4297616]
[['131', '117', '425'], 4292015]
[['312', '356', '201'], 4393619]
[['267', '107', '519'], 4362114]
[['403', '341', '535'], 4317219]
[['97', '201', '286'], 4289418]
[['358', '275', '201'], 4390919]
[['97', '248', '269'], 4279316]
[['67', '458', '535'], 4361115]
[['330', '384', '519'], 4265014]
[['274', '411', '291'], 4286516]
[['97', '519', '291'], 4265214]
[['267', '265', '330'], 4398018]
[['312', '663', '390'], 4327214]
[['266', '455', '108'], 4261118]
[['97', '330', '27'], 4275316]
[['150', '181', '225'], 44525210]
[['266', '286', '381'], 4257211]
[['366', '358', '286'], 4410617]
[['131', '274', '269'], 4310318]
[['248', '279', '381'], 4242115]
[['225', '131', '27'], 4329317]
[['131', '411', '463'], 4299318]
[['223', '181', '142'], 44307210]
[['312', '498', '27'], 4366317]
[['366', '202', '367'], 44018210]
[['367', '278', '437'], 4263815]
[['202', '503', '27'], 4316217]
[['358', '340', '330'], 4404919]
[['245', '425', '276'], 4284014]
[['330', '149', '519'], 4270515]
[['448', '519', '437'], 4268016]
[['131', '458', '149'], 4309916]
[['131', '419', '400'], 4299816]
[['340', '142', '448'], 43873211]
[['265', '269', '331'], 4269212]
[['450', '44', '381'], 4312217]
[['283', '176', '519'], 4351716]
[['67', '291', '276'], 4326017]
[['103', '411', '330'], 4316216]
[['265', '458', '279'], 4291017]
[['107', '108', '425'], 4246414]
[['301', '248', '381'], 4267113]
[['301', '458', '330'], 4297717]
[['265', '425', '234'], 4260215]
[['396', '290', '425'], 4280414]
[['403', '202', '390'], 4326817]
[['225', '367', '535'], 4336914]
[['450', '167', '291'], 4301715]
[['396', '176', '107'], 4287217]
[['454', '291', '108'], 4248918]
[['301', '286', '75'], 4272115]
[['396', '97', '269'], 4291017]
[['301', '458', '149'], 4296219]
[['150', '176', '663'], 4370919]
[['316', '425', '400'], 4231712]
[['114', '225', '367'], 44329211]
[['340', '341', '234'], 4321915]
[['377', '290', '425'], 4427915]
[['269', '454', '455'], 4253818]
[['419', '201', '291'], 4290017]
[['263', '103', '367'], 4380218]
[['263', '419', '278'], 4330217]
[['149', '291', '437'], 4244714]
[['396', '176', '234'], 4268715]
[['284', '200', '419'], 4490018]
[['274', '411', '330'], 4299416]
[['176', '519', '390'], 4251914]
[['340', '458', '176'], 4345117]
[['77', '425', '373'], 4278012]
[['121', '339', '269'], 4423216]
[['340', '77', '425'], 4357615]
[['198', '274', '425'], 4298213]
[['103', '425', '381'], 4269216]
[['367', '503', '107'], 4319115]
[['150', '503', '381'], 4366917]
[['302', '181', '198'], 4415919]
[['263', '419', '384'], 4338914]
[['448', '503', '437'], 4299816]
[['198', '291', '279'], 4278314]
[['245', '330', '108'], 4312312]
[['198', '396', '331'], 4287915]
[['448', '455', '331'], 4267116]
[['77', '286', '75'], 4296317]
[['225', '249', '330'], 4356319]
[['121', '498', '286'], 4404117]
[['376', '455', '108'], 4271317]
[['312', '450', '269'], 4369217]
[['198', '290', '108'], 4296717]
[['198', '351', '381'], 4279116]
[['302', '503', '330'], 4371117]
[['198', '663', '27'], 4287716]
[['198', '265', '425'], 4304716]
[['376', '535', '373'], 4270317]
[['214', '291', '279'], 4303117]
[['340', '44', '367'], 4386418]
[['121', '176', '390'], 4357514]
[['142', '286', '381'], 4276816]
[['367', '425', '381'], 4261115]
[['121', '280', '381'], 4395815]
[['403', '367', '376'], 43526210]
[['142', '131', '463'], 4319018]
[['198', '375', '373'], 4263516]
[['142', '535', '291'], 4290516]
[['253', '167', '286'], 4318718]
[['198', '107', '390'], 4279716]
[['198', '458', '176'], 4308218]
[['253', '663', '75'], 4307317]
[['312', '322', '265'], 43924211]
[['144', '269', '425'], 4462117]
[['91', '341', '381'], 4354017]
[['894', '181', '458'], 4459615]
[['419', '519', '390'], 4263616]
[['263', '316', '27'], 4303017]
[['203', '253', '519'], 4392315]
[['340', '458', '316'], 4331117]
[['312', '322', '519'], 4362114]
[['299', '261', '381'], 4447417]
[['142', '286', '276'], 4278113]
[['27', '373', '276'], 4221813]
[['121', '339', '103'], 4458919]
[['253', '304', '419'], 4362817]
[['448', '265', '75'], 4308116]
[['203', '453', '396'], 44479210]
[['663', '269', '381'], 4250314]
[['77', '201', '341'], 4328117]
[['477', '458', '390'], 4314316]
[['181', '253', '27'], 4351717]
[['663', '286', '269'], 4268114]
[['121', '253', '381'], 4392415]
[['663', '108', '425'], 4250516]
[['121', '448', '381'], 4375012]
[['181', '248', '381'], 4299915]
[['78', '384', '269'], 4390817]
[['253', '266', '286'], 4321518]
[['455', '425', '390'], 4232914]
[['121', '322', '400'], 4381816]
[['114', '266', '381'], 4355614]
[['245', '450', '141'], 4376419]
[['77', '341', '27'], 4307514]
[['498', '201', '286'], 4316418]
[['340', '290', '167'], 4348719]
[['498', '167', '373'], 4296416]
[['312', '330', '390'], 4328515]
[['223', '375', '373'], 4321816]
[['498', '265', '381'], 4311716]
[['284', '201', '458'], 4423015]
[['369', '176', '286'], 4310518]
[['181', '248', '269'], 4316515]
[['72', '261', '425'], 4447417]
[['121', '249', '103'], 44398210]
[['367', '351', '269'], 4295214]
[['181', '454', '291'], 4306515]
[['384', '519', '425'], 4247112]
[['245', '97', '276'], 4308717]
[['203', '245', '392'], 4394218]
[['312', '278', '425'], 4315414]
[['181', '225', '454'], 4356815]
[['450', '176', '381'], 4288616]
[['349', '261', '305'], 44883211]
[['245', '356', '167'], 4366916]
[['304', '201', '167'], 4317219]
[['181', '141', '400'], 4328516]
[['304', '396', '167'], 4320119]
[['121', '245', '225'], 44562212]
[['181', '279', '425'], 4295114]
[['245', '458', '276'], 4305514]
[['312', '263', '425'], 4379215]
[['201', '167', '390'], 4271416]
[['107', '316', '381'], 4240314]
[['55', '67', '381'], 4419917]
[['245', '117', '27'], 4312416]
[['419', '663', '269'], 4287316]
[['245', '248', '279'], 4308417]
[['181', '249', '419'], 4374918]
[['67', '341', '381'], 4342115]
[['181', '167', '291'], 4316116]
[['44', '269', '400'], 4279517]
[['448', '266', '286'], 4303316]
[['332', '131', '269'], 4362317]
[['121', '477', '367'], 44440211]
[['223', '291', '375'], 4331617]
[['419', '274', '201'], 4313815]
[['181', '253', '450'], 43959212]
[['463', '425', '400'], 4232414]
[['367', '396', '149'], 4311019]
[['453', '56', '367'], 4435819]
[['21', '234', '381'], 4424515]
[['44', '425', '381'], 4265615]
[['200', '305', '455'], 4374715]
[['341', '117', '176'], 4290617]
[['121', '463', '390'], 4344613]
[['148', '225', '27'], 4500116]
[['121', '265', '27'], 4379816]
[['261', '425', '400'], 4324716]
[['202', '176', '455'], 4299517]
[['356', '107', '316'], 4304118]
[['341', '458', '278'], 4276317]
[['337', '304', '425'], 4417816]
[['261', '67', '305'], 44809210]
[['369', '265', '381'], 4310917]
[['121', '425', '234'], 4335512]
[['202', '396', '316'], 4307618]
[['411', '286', '463'], 4268517]
[['275', '131', '291'], 4332814]
[['181', '458', '248'], 4328217]
[['181', '245', '248'], 4366119]
[['103', '396', '425'], 4302313]
[['341', '400', '234'], 4243417]
[['356', '384', '425'], 4298716]
[['223', '425', '381'], 4320317]
[['121', '225', '27'], 4398916]
[['450', '304', '367'], 43584211]
[['261', '279', '390'], 4329115]
[['193', '519', '316'], 4280717]
[['67', '181', '305'], 4445619]
[['458', '176', '390'], 4267814]
[['305', '265', '535'], 4336818]
[['203', '261', '425'], 4425114]
[['290', '330', '425'], 4271414]
[['298', '261', '245'], 44895213]
[['108', '425', '400'], 4231712]
[['115', '425', '390'], 4276513]
[['67', '275', '269'], 4391816]
[['245', '535', '392'], 4309018]
[['351', '316', '400'], 4248417]
[['351', '375', '373'], 4241517]
[['351', '663', '390'], 4261514]
